x,y,z
-363,123,276
-363,123,276
-363,123,276
-363,123,276
-363,123,276
-403,113,301
-403,113,301
-403,113,301
-403,113,301
-403,113,301
-418,60,360
-418,60,360
-418,60,360
-418,60,360
-418,60,360
-428,-37,371
-428,-37,371
-428,-37,371
-428,-37,371
-428,-37,371
-457,-139,291
-457,-139,291
-457,-139,291
-457,-139,291
-457,-139,291
-498,-246,160
-498,-246,160
-498,-246,160
-498,-246,160
-512,-330,9
-512,-330,9
-512,-330,9
-512,-330,9
-512,-330,9
-512,-346,-101
-514,-346,-101
-514,-346,-101
-514,-346,-101
-514,-346,-101
-501,-287,-98
-501,-287,-98
-501,-287,-98
-501,-287,-98
-501,-287,-98
-517,-217,23
-517,-217,23
-517,-217,23
-517,-217,23
-517,-217,213
-533,-178,213
-533,-178,213
-533,-178,213
-533,-178,213
-510,-151,365
-510,-151,365
-510,-151,365
-510,-151,365
-510,-151,365
-448,-131,421
-448,-131,421
-448,-131,421
-448,-131,421
-448,-131,421
-399,-141,403
-399,-141,403
-399,-141,403
-399,-141,403
-401,-186,322
-401,-186,322
-401,-186,322
-401,-186,322
-401,-186,322
-453,-231,209
-453,-231,209
-453,-231,209
-453,-231,209
-453,-231,209
-504,-254,101
-504,-254,101
-504,-254,101
-504,-254,101
-504,-254,40
-522,-259,40
-522,-259,40
-522,-259,40
-522,-259,40
-522,-248,40
-505,-248,40
-505,-248,40
-505,-248,40
-505,-248,40
-461,-228,40
-461,-228,40
-461,-228,40
-461,-228,40
-461,-228,40
-434,-204,44
-434,-204,44
-434,-204,44
-434,-204,44
-434,-204,44
-471,-173,85
-471,-173,85
-471,-173,85
-471,-173,85
-471,-173,85
-537,-150,116
-537,-150,116
-537,-150,116
-537,-150,116
-537,-150,116
-585,-159,113
-585,-159,113
-585,-159,113
-585,-159,113
-585,-159,106
-604,-177,106
-604,-177,106
-604,-177,106
-604,-177,106
-582,-214,107
-582,-214,107
-582,-214,107
-582,-214,107
-582,-214,107
-542,-264,96
-542,-264,96
-542,-264,96
-542,-264,96
-542,-264,96
-487,-285,20
-487,-285,20
-487,-285,20
-487,-285,20
-487,-285,20
-473,-279,-116
-473,-279,-116
-473,-279,-116
-473,-279,-116
-567,-289,-257
-567,-289,-257
-567,-289,-257
-567,-289,-257
-567,-289,-257
-719,-313,-350
-719,-313,-350
-719,-313,-350
-719,-313,-350
-789,-304,-399
-789,-304,-399
-789,-304,-399
-789,-304,-399
-789,-304,-399
-779,-291,-352
-779,-291,-352
-779,-291,-352
-779,-291,-352
-779,-291,-228
-693,-287,-228
-693,-287,-228
-693,-287,-228
-693,-287,-228
-596,-269,-60
-596,-269,-60
-596,-269,-60
-596,-269,-60
-596,-269,-60
-531,-239,155
-531,-239,155
-531,-239,155
-531,-239,155
-531,-206,308
-496,-206,308
-496,-206,308
-496,-206,308
-496,-206,308
-496,-197,343
-496,-197,343
-496,-197,343
-496,-197,343
-496,-197,343
-551,-223,287
-551,-223,287
-551,-223,287
-551,-223,287
-551,-223,31
-619,-268,191
-619,-268,191
-619,-268,191
-619,-268,191
-662,-310,91
-662,-310,91
-662,-310,91
-662,-310,91
-662,-310,91
-679,-321,43
-679,-321,43
-679,-321,43
-679,-321,43
-679,-321,43
-676,-301,43
-676,-301,43
-676,-301,43
-676,-301,43
-676,-301,43
-665,-236,74
-665,-236,74
-665,-236,74
-665,-236,74
-665,-236,74
-658,-170,113
-658,-170,113
-658,-170,113
-658,-170,113
-658,-170,113
-658,-172,134
-658,-172,134
-658,-172,134
-658,-172,134
-649,-220,137
-649,-220,137
-649,-220,137
-649,-220,137
-649,-220,137
-653,-266,136
-653,-266,136
-653,-266,136
-653,-266,136
-653,-266,136
-654,-298,131
-654,-298,131
-654,-298,131
-654,-298,131
-654,-298,162
-664,-328,162
-664,-328,162
-664,-328,162
-664,-328,162
-649,-299,207
-649,-299,207
-649,-299,207
-649,-299,207
-649,-299,207
-602,-186,199
-602,-186,199
-602,-186,199
-602,-186,199
-602,-186,199
-559,-61,163
-559,-61,163
-559,-61,163
-559,-61,163
-559,-61,172
-557,-22,172
-557,-22,172
-557,-22,172
-557,-22,172
-557,-72,204
-603,-72,204
-603,-72,204
-603,-72,204
-603,-72,204
-602,-140,206
-602,-140,206
-602,-140,206
-602,-140,206
-602,-140,206
-537,-191,191
-537,-191,191
-537,-191,191
-537,-191,191
-537,-191,191
-474,-227,182
-474,-227,182
-474,-227,182
-474,-227,182
-474,-227,166
-397,-236,166
-397,-236,166
-397,-236,166
-397,-236,166
-317,-208,120
-317,-208,120
-317,-208,120
-317,-208,120
-317,-208,120
-292,-129,113
-292,-129,113
-292,-129,113
-292,-129,113
-292,-129,113
-369,-45,190
-369,-45,190
-369,-45,190
-369,-45,190
-369,-45,280
-494,-9,280
-494,-9,280
-494,-9,280
-494,-9,280
-494,-9,329
-574,-7,329
-574,-7,329
-574,-7,329
-574,-7,329
-574,-7,329
-610,-58,312
-610,-58,312
-610,-58,312
-610,-58,312
-610,-58,56
-629,-84,229
-629,-84,229
-629,-84,229
-629,-84,229
-629,-84,116
-635,-70,116
-635,-70,116
-635,-70,116
-635,-70,116
-633,-34,19
-633,-34,19
-633,-34,19
-633,-34,19
-633,-34,19
-633,-34,-36
-599,16,-36
-599,16,-36
-599,16,-36
-599,16,-36
-599,16,-36
-557,83,-13
-557,83,-13
-557,83,-13
-557,83,-13
-557,83,-13
-532,140,83
-532,140,83
-532,140,83
-532,140,83
-532,140,83
-540,178,185
-540,178,185
-540,178,185
-540,178,185
-540,178,185
-596,167,227
-596,167,227
-596,167,227
-596,167,227
-596,167,227
-671,111,183
-671,111,183
-671,111,183
-671,111,183
-671,111,56
-740,52,56
-740,52,56
-740,52,56
-740,52,56
-740,52,56
-789,7,-91
-789,7,-91
-789,7,-91
-789,7,-91
-789,7,-91
-789,-17,-219
-789,-17,-219
-789,-17,-219
-789,-17,-219
-789,-17,-219
-738,-16,-284
-738,-16,-284
-738,-16,-284
-738,-16,-284
-738,-16,-284
-685,4,-236
-685,4,-236
-685,4,-236
-685,4,-236
-685,4,-236
-671,22,-92
-671,22,-92
-671,22,-92
-671,22,-92
-671,22,-92
-665,63,85
-665,63,85
-665,63,85
-665,63,85
-665,63,85
-691,95,243
-691,95,243
-691,95,243
-691,95,243
-691,95,243
-759,111,339
-759,111,339
-759,111,339
-759,111,339
-759,111,339
-793,186,340
-793,186,340
-793,186,340
-793,186,340
-793,186,340
-798,293,264
-798,293,264
-798,293,264
-798,293,264
-798,293,264
-817,312,171
-817,312,171
-817,312,171
-817,312,171
-817,312,171
-837,239,110
-837,239,110
-837,239,110
-837,239,110
-837,239,110
-806,135,72
-806,135,72
-806,135,72
-806,135,72
-806,135,72
-685,46,98
-685,46,98
-685,46,98
-685,46,98
-685,46,98
-543,-16,196
-543,-16,196
-543,-16,196
-543,-16,196
-543,-16,196
-437,-25,317
-437,-25,317
-437,-25,317
-437,-25,317
-437,-25,317
-414,80,408
-414,80,408
-414,80,408
-414,80,408
-414,80,408
-491,265,424
-491,265,424
-491,265,424
-491,265,424
-491,265,424
-607,361,373
-607,361,373
-607,361,373
-607,361,373
-607,361,373
-719,351,292
-719,351,292
-719,351,292
-719,351,292
-719,351,292
-801,261,188
-801,261,188
-801,261,188
-801,261,188
-801,261,108
-794,161,108
-794,161,108
-794,161,108
-794,161,108
-538,59,79
-730,59,79
-730,59,79
-730,59,79
-730,59,79
-730,59,79
-699,-64,99
-699,-64,99
-699,-64,99
-699,-64,99
-699,-64,99
-741,-180,128
-741,-180,128
-741,-180,128
-741,-180,128
-741,-180,128
-821,-156,124
-821,-156,124
-821,-156,124
-821,-156,124
-903,10,83
-903,10,83
-903,10,83
-903,10,83
-903,10,83
-903,10,83
-1022,116,-10
-1022,116,-10
-1022,116,-10
-1022,116,-10
-1022,116,-170
-1160,17,-170
-1160,17,-170
-1160,17,-170
-1160,17,-170
-1189,-191,-395
-1189,-191,-395
-1189,-191,-395
-1189,-191,-395
-1189,-191,-559
-1081,-387,-559
-1081,-387,-559
-1081,-387,-559
-1081,-387,-559
-898,-508,-585
-898,-508,-585
-898,-508,-585
-898,-508,-585
-898,-567,-464
-748,-567,-464
-748,-567,-464
-748,-567,-464
-748,-567,-464
-635,-473,-266
-635,-473,-266
-635,-473,-266
-635,-473,-266
-635,-473,-31
-522,-242,-31
-522,-242,-31
-522,-242,-31
-522,-242,-31
-420,27,173
-420,27,173
-420,27,173
-420,27,173
-420,27,173
-350,189,245
-350,189,245
-350,189,245
-350,189,245
-350,189,245
-327,174,155
-327,174,155
-327,174,155
-327,174,155
-327,174,155
-304,52,-40
-304,52,-40
-304,52,-40
-304,52,-40
-304,52,-40
-219,-49,-230
-219,-49,-230
-219,-49,-230
-219,-49,-230
-219,-49,-230
-88,-86,-342
-88,-86,-342
-88,-86,-342
-88,-86,-342
-88,-86,-342
7,-100,-376
7,-100,-376
7,-100,-376
7,-100,-376
7,-100,-376
39,-91,-380
39,-91,-380
39,-91,-380
39,-91,-380
39,-91,-380
34,-67,-361
34,-67,-361
34,-67,-361
34,-67,-361
34,-67,-361
16,-33,-328
16,-33,-328
16,-33,-328
16,-33,-328
16,-33,-328
-24,-22,-307
-24,-22,-307
-24,-22,-307
-24,-22,-307
-24,-22,-307
-55,-42,-247
-55,-42,-247
-55,-42,-247
-55,-42,-247
-55,-42,-247
-73,-68,-139
-73,-68,-139
-73,-68,-139
-73,-68,-139
-73,-68,-139
-84,-82,-12
-84,-82,-12
-84,-82,-12
-84,-82,-12
-84,-82,-12
-63,-108,106
-63,-108,106
-63,-108,106
-63,-108,106
-63,-108,106
-19,-154,188
-19,-154,188
-19,-154,188
-19,-154,188
-19,-154,188
35,-174,234
35,-174,234
35,-174,234
35,-174,234
35,-174,234
104,-123,270
104,-123,270
104,-123,270
104,-123,270
104,-123,270
148,-28,284
148,-28,284
148,-28,284
148,-28,284
148,-28,284
142,24,254
142,24,254
142,24,254
142,24,254
142,24,254
141,16,175
141,16,175
141,16,175
141,16,175
141,16,175
141,16,73
181,3,73
181,3,73
181,3,73
181,3,73
181,3,73
260,8,-11
260,8,-11
260,8,-11
260,8,-11
260,8,-11
260,8,-11
333,21,-81
333,21,-81
333,21,-81
333,21,-81
333,21,-81
334,32,-154
334,32,-154
334,32,-154
334,32,-154
334,32,-154
264,41,-219
264,41,-219
264,41,-219
264,41,-219
264,41,-219
162,23,-271
162,23,-271
162,23,-271
162,23,-271
162,23,-271
162,23,-305
86,35,-305
86,35,-305
86,35,-305
86,35,-305
86,35,-305
47,61,-292
47,61,-292
47,61,-292
47,61,-292
47,61,-292
28,71,-231
28,71,-231
28,71,-231
28,71,-231
28,71,-231
36,72,-158
36,72,-158
36,72,-158
36,72,-158
36,72,-158
36,72,-158
47,62,-88
47,62,-88
47,62,-88
47,62,-88
47,62,-88
47,40,-32
47,40,-32
47,40,-32
47,40,-32
47,40,-32
47,40,-32
42,48,2
42,48,2
42,48,2
42,48,2
42,48,2
42,48,2
46,95,33
46,95,33
46,95,33
46,95,33
46,95,33
46,95,33
40,133,37
40,133,37
40,133,37
40,133,37
40,133,37
36,130,-18
36,130,-18
36,130,-18
36,130,-18
36,130,-18
36,130,-135
25,71,-135
25,71,-135
25,71,-135
25,71,-135
25,71,-135
24,10,-271
24,10,-271
24,10,-271
24,10,-271
24,10,-271
34,-61,-390
34,-61,-390
34,-61,-390
34,-61,-390
34,-61,-390
54,-113,-446
54,-113,-446
54,-113,-446
54,-113,-446
54,-113,-446
62,-136,-400
62,-136,-400
62,-136,-400
62,-136,-400
62,-136,-400
75,-126,-285
75,-126,-285
75,-126,-285
75,-126,-285
75,-126,-285
92,-90,-149
92,-90,-149
92,-90,-149
92,-90,-149
92,-90,-149
121,-47,-16
121,-47,-16
121,-47,-16
121,-47,-16
121,-47,-16
139,-13,89
139,-13,89
139,-13,89
139,-13,89
139,-13,89
139,8,137
147,8,137
147,8,137
147,8,137
147,8,137
147,8,137
149,13,120
149,13,120
149,13,120
149,13,120
149,13,120
143,8,52
143,8,52
143,8,52
143,8,52
143,8,52
143,8,52
120,-10,-46
120,-10,-46
120,-10,-46
120,-10,-46
120,-10,-46
85,-20,-124
85,-20,-124
85,-20,-124
85,-20,-124
85,-20,-124
43,-19,-172
43,-19,-172
43,-19,-172
43,-19,-172
43,-19,-172
43,-19,-188
4,-10,-188
4,-10,-188
4,-10,-188
4,-10,-188
4,-10,-188
-11,6,-178
-11,6,-178
-11,6,-178
-11,6,-178
-11,6,-178
11,22,-144
11,22,-144
11,22,-144
11,22,-144
11,22,-144
30,38,-93
30,38,-93
30,38,-93
30,38,-93
30,38,-93
30,38,-93
46,46,-51
46,46,-51
46,46,-51
46,46,-51
46,46,-51
46,46,-69
48,30,-69
48,30,-69
48,30,-69
48,30,-69
48,30,-69
33,-14,-143
33,-14,-143
33,-14,-143
33,-14,-143
33,-14,-143
2,-92,-234
2,-92,-234
2,-92,-234
2,-92,-234
2,-92,-234
2,-92,-285
-40,-149,-285
-40,-149,-285
-40,-149,-285
-40,-149,-285
-61,-150,-265
-61,-150,-265
-61,-150,-265
-61,-150,-265
-61,-150,-265
-36,-108,-166
-36,-108,-166
-36,-108,-166
-36,-108,-166
-36,-108,-166
-15,-62,-43
-15,-62,-43
-15,-62,-43
-15,-62,-43
-15,-62,-43
3,-39,48
3,-39,48
3,-39,48
3,-39,48
3,-39,48
3,-39,78
35,-42,78
35,-42,78
35,-42,78
35,-42,78
35,-42,78
72,-61,47
72,-61,47
72,-61,47
72,-61,47
72,-61,47
72,-61,47
96,-83,0
96,-83,0
96,-83,0
96,-83,0
96,-83,0
84,-111,-59
84,-111,-59
84,-111,-59
84,-111,-59
84,-111,-59
84,-111,-115
74,-128,-115
74,-128,-115
74,-128,-115
74,-128,-115
56,-123,-144
56,-123,-144
56,-123,-144
56,-123,-144
56,-123,-144
46,-103,-143
46,-103,-143
46,-103,-143
46,-103,-143
46,-103,-143
44,-77,-118
44,-77,-118
44,-77,-118
44,-77,-118
44,-77,-118
50,-42,-91
50,-42,-91
50,-42,-91
50,-42,-91
50,-42,-91
50,-42,-91
64,-30,-82
64,-30,-82
64,-30,-82
64,-30,-82
64,-30,-82
69,-24,-79
69,-24,-79
69,-24,-79
69,-24,-79
69,-24,-79
66,-31,-78
66,-31,-78
66,-31,-78
66,-31,-78
66,-31,-78
66,-31,-75
67,-31,-75
67,-31,-75
67,-31,-75
67,-31,-75
67,-31,-75
61,-47,-75
61,-47,-75
61,-47,-75
61,-47,-75
61,-47,-75
53,-57,-57
53,-57,-57
53,-57,-57
53,-57,-57
53,-57,-57
53,-57,-33
56,-59,-33
56,-59,-33
56,-59,-33
56,-59,-33
56,-59,-33
65,-52,-10
65,-52,-10
65,-52,-10
65,-52,-10
65,-52,-10
73,-28,9
73,-28,9
73,-28,9
73,-28,9
73,-28,9
73,-28,9
86,-5,17
86,-5,17
86,-5,17
86,-5,17
86,-5,17
86,-5,17
86,1,16
86,1,16
86,1,16
86,1,16
86,1,16
86,1,16
93,-8,-1
93,-8,-1
93,-8,-1
93,-8,-1
93,-8,-1
93,-8,-1
88,-22,-9
88,-22,-9
88,-22,-9
88,-22,-9
88,-22,-9
86,-22,13
86,-22,13
86,-22,13
86,-22,13
86,-22,13
86,-22,13
67,-3,61
67,-3,61
67,-3,61
67,-3,61
67,-3,61
67,-3,98
50,13,98
50,13,98
50,13,98
50,13,98
50,13,98
46,19,109
46,19,109
46,19,109
46,19,109
46,19,109
46,19,109
52,27,92
52,27,92
52,27,92
52,27,92
52,27,92
52,27,92
71,32,85
71,32,85
71,32,85
71,32,85
71,32,85
71,32,74
73,26,74
73,26,74
73,26,74
73,26,74
73,26,74
68,36,45
68,36,45
68,36,45
68,36,45
68,36,45
68,36,45
78,44,1
78,44,1
78,44,1
78,44,1
78,44,1
78,44,1
66,37,-31
66,37,-31
66,37,-31
66,37,-31
66,37,-31
66,37,-31
65,28,-58
65,28,-58
65,28,-58
65,28,-58
65,28,-58
110,11,-69
110,11,-69
110,11,-69
110,11,-69
110,11,-69
110,11,-69
168,-14,-43
168,-14,-43
168,-14,-43
168,-14,-43
168,-14,-43
165,-49,-3
165,-49,-3
165,-49,-3
165,-49,-3
165,-49,-3
156,-71,67
156,-71,67
156,-71,67
156,-71,67
156,-71,67
156,-112,162
190,-112,162
190,-112,162
190,-112,162
190,-112,162
206,-123,243
206,-123,243
206,-123,243
206,-123,243
206,-123,243
194,-73,246
194,-73,246
194,-73,246
194,-73,246
194,-73,246
178,-91,176
178,-91,176
178,-91,176
178,-91,176
178,-91,176
178,-175,34
153,-175,34
153,-175,34
153,-175,34
153,-175,34
153,-175,-141
169,-289,-141
169,-289,-141
169,-289,-141
169,-289,-141
271,-406,-283
271,-406,-283
271,-406,-283
271,-406,-283
271,-406,-283
428,-467,-395
428,-467,-395
428,-467,-395
428,-467,-395
428,-467,-395
578,-486,-481
578,-486,-481
578,-486,-481
578,-486,-481
675,-501,-534
675,-501,-534
675,-501,-534
675,-501,-534
675,-501,-534
645,-475,-537
645,-475,-537
645,-475,-537
645,-475,-537
645,-475,-537
491,-373,-491
491,-373,-491
491,-373,-491
491,-373,-491
491,-373,-385
296,-271,-385
296,-271,-385
296,-271,-385
296,-271,-385
153,-206,-253
153,-206,-253
153,-206,-253
153,-206,-253
153,-206,-253
118,-163,-129
118,-163,-129
118,-163,-129
118,-163,-129
118,-163,-129
217,-162,-11
217,-162,-11
217,-162,-11
217,-162,-11
217,-162,78
355,-175,78
355,-175,78
355,-175,78
355,-175,78
355,-175,78
358,-239,123
358,-239,123
358,-239,123
358,-239,123
358,-239,123
276,-259,119
276,-259,119
276,-259,119
276,-259,119
276,-259,106
200,-197,106
200,-197,106
200,-197,106
200,-197,106
202,-98,99
202,-98,99
202,-98,99
202,-98,99
202,-98,99
202,-98,99
261,-12,141
261,-12,141
261,-12,141
261,-12,141
261,-12,141
322,16,207
322,16,207
322,16,207
322,16,207
322,16,207
427,-33,227
427,-33,227
427,-33,227
427,-33,227
427,-33,227
480,-177,252
480,-177,252
480,-177,252
480,-177,252
480,-177,252
393,-284,198
393,-284,198
393,-284,198
393,-284,198
393,-284,198
218,-297,28
218,-297,28
218,-297,28
218,-297,28
218,-297,28
49,-302,-174
49,-302,-174
49,-302,-174
49,-302,-174
49,-302,-174
-76,-176,-340
-76,-176,-340
-76,-176,-340
-76,-176,-340
-76,-176,-340
-111,-10,-386
-111,-10,-386
-111,-10,-386
-111,-10,-386
-111,246,-316
16,58,-316
16,58,-316
16,58,-316
16,58,-316
16,58,-316
341,54,-162
341,54,-162
341,54,-162
341,54,-162
341,54,-162
852,75,1
852,75,1
852,75,1
852,75,1
852,75,1
852,75,87
1403,72,87
1403,72,87
1403,72,87
1403,72,87
1403,72,87
1699,-70,87
1699,-70,87
1699,-70,87
1699,-70,87
1699,-70,87
1566,-271,-115
1566,-271,-115
1566,-271,-115
1566,-271,-115
1566,-271,-627
1186,-554,-544
1186,-554,-544
1186,-554,-544
1186,-554,-544
759,-680,-973
759,-680,-973
759,-680,-973
759,-680,-973
759,-680,-973
465,-561,-1177
465,-561,-1177
465,-561,-1177
465,-561,-1177
455,-428,-1124
455,-428,-1124
455,-428,-1124
455,-428,-1124
455,-428,-1124
699,-310,-887
699,-310,-887
699,-310,-887
699,-310,-887
699,-310,-887
1217,-116,-625
1217,-116,-625
1217,-116,-625
1217,-116,-625
1905,-9,-436
1905,-9,-436
1905,-9,-436
1905,-9,-436
1905,-9,-436
2312,-241,-391
2312,-241,-391
2312,-241,-391
2312,-241,-391
2312,-241,-391
2240,-627,-607
2240,-627,-607
2240,-627,-607
2240,-627,-607
1875,-997,-1036
1875,-997,-1036
1875,-997,-1036
1875,-997,-1036
1875,-997,-1036
1398,-1033,-1397
1398,-1033,-1397
1398,-1033,-1397
1398,-1033,-1397
1035,-578,-1333
1035,-578,-1333
1035,-578,-1333
1035,-578,-1333
1044,0,-799
1044,0,-799
1044,0,-799
1044,0,-799
1044,0,-799
1372,573,-78
1372,573,-78
1372,573,-78
1372,573,-78
1372,573,-78
1904,1067,467
1904,1067,467
1904,1067,467
1904,1067,467
1904,1067,467
2529,1239,630
2529,1239,630
2529,1239,630
2529,1239,630
2529,1239,630
2920,1133,487
2920,1133,487
2920,1133,487
2920,1133,487
2808,822,200
2808,822,200
2808,822,200
2808,822,200
2808,822,200
2178,413,-180
2178,413,-180
2178,413,-180
2178,413,-180
2178,413,-180
1430,86,-665
1430,86,-665
1430,86,-665
1430,86,-665
1430,86,-665
912,239,-1072
912,239,-1072
912,239,-1072
912,239,-1072
912,239,-1072
828,676,-1177
828,676,-1177
828,676,-1177
828,676,-1177
1217,1191,-876
1217,1191,-876
1217,1191,-876
1217,1191,-876
1217,1191,-876
1752,1761,-295
1752,1761,-295
1752,1761,-295
1752,1761,-295
2030,1892,333
2030,1892,333
2030,1892,333
2030,1892,333
2030,1892,333
1985,1570,596
1985,1570,596
1985,1570,596
1985,1570,596
1985,1570,596
1832,1251,268
1832,1251,268
1832,1251,268
1832,1251,268
1832,1251,-415
1638,1145,-415
1638,1145,-415
1638,1145,-415
1638,1145,-415
1562,1144,-913
1562,1144,-913
1562,1144,-913
1562,1144,-913
1562,1144,-913
1717,1183,-1048
1717,1183,-1048
1717,1183,-1048
1717,1183,-1048
1912,1203,-1028
1912,1203,-1028
1912,1203,-1028
1912,1203,-1028
1960,1060,-940
1960,1060,-940
1960,1060,-940
1960,1060,-940
1960,1060,-940
1875,709,-691
1875,709,-691
1875,709,-691
1875,709,-691
1875,709,-691
1778,395,-339
1778,395,-339
1778,395,-339
1778,395,-339
1493,172,-36
1493,172,-36
1493,172,-36
1493,172,-36
1493,172,-36
768,-12,209
768,-12,209
768,-12,209
768,-12,209
768,-12,209
-101,-5,491
-101,-5,491
-101,-5,491
-101,-5,491
-101,-5,491
-613,274,767
-591,274,767
-591,274,767
-591,274,767
-591,274,767
-621,626,950
-621,626,950
-621,626,950
-621,626,950
-621,626,950
-540,692,969
-540,692,969
-540,692,969
-540,692,969
-540,692,969
-480,486,826
-480,486,826
-480,486,826
-480,486,826
-480,486,826
-289,241,651
-289,241,651
-289,241,651
-289,241,651
-289,241,651
16,112,473
16,112,473
16,112,473
16,112,473
16,112,473
218,1,209
218,1,209
218,1,209
218,1,209
218,1,209
218,1,209
177,-129,21
177,-129,21
177,-129,21
177,-129,21
177,-129,21
14,-171,-21
14,-171,-21
14,-171,-21
14,-171,-21
14,-171,-21
-140,-121,6
-140,-121,6
-140,-121,6
-140,-121,6
-140,-121,6
-277,-47,107
-277,-47,107
-277,-47,107
-277,-47,107
-277,-47,107
-337,8,213
-337,8,213
-337,8,213
-337,8,213
-337,8,213
-286,58,262
-286,58,262
-286,58,262
-286,58,262
-286,58,262
-30,48,236
-146,48,236
-146,48,236
-146,48,236
-146,48,236
-146,48,144
45,-12,144
45,-12,144
45,-12,144
45,-12,144
45,-12,144
233,-52,4
233,-52,4
233,-52,4
233,-52,4
233,-52,4
350,-76,-109
350,-76,-109
350,-76,-109
350,-76,-109
350,-76,-109
362,-61,-147
362,-61,-147
362,-61,-147
362,-61,-147
362,-61,-147
297,-12,-108
297,-12,-108
297,-12,-108
297,-12,-108
297,-12,-108
210,45,-50
210,45,-50
210,45,-50
210,45,-50
210,45,-50
117,104,29
117,104,29
117,104,29
117,104,29
117,104,29
117,104,29
66,125,126
66,125,126
66,125,126
66,125,126
66,125,126
91,139,211
91,139,211
91,139,211
91,139,211
91,139,211
144,145,270
144,145,270
144,145,270
144,145,270
144,145,270
168,111,284
168,111,284
168,111,284
168,111,284
168,111,284
168,111,203
139,27,203
139,27,203
139,27,203
139,27,203
139,27,203
75,-67,92
75,-67,92
75,-67,92
75,-67,92
75,-67,92
-19,-140,15
-19,-140,15
-19,-140,15
-19,-140,15
-19,-140,15
-19,-141,29
-123,-141,29
-123,-141,29
-123,-141,29
-123,-141,29
-188,-51,149
-188,-51,149
-188,-51,149
-188,-51,149
-188,-51,149
-217,30,320
-217,30,320
-217,30,320
-217,30,320
-217,30,320
-222,-11,414
-222,-11,414
-222,-11,414
-222,-11,414
-222,-11,414
-205,-168,342
-205,-168,342
-205,-168,342
-205,-168,342
-205,-168,342
-229,-388,125
-229,-388,125
-229,-388,125
-229,-388,125
-229,-388,125
-280,-623,-113
-280,-623,-113
-280,-623,-113
-280,-623,-113
-341,-801,-281
-341,-801,-281
-341,-801,-281
-341,-801,-281
-341,-801,-281
-435,-882,-300
-435,-882,-300
-435,-882,-300
-435,-882,-300
-578,-830,-169
-578,-830,-169
-578,-830,-169
-578,-830,-169
-578,-830,-169
-710,-673,-24
-710,-673,-24
-710,-673,-24
-710,-673,-24
-710,-673,-24
-766,-530,78
-766,-530,78
-766,-530,78
-766,-530,78
-766,-274,133
-796,-458,133
-796,-458,133
-796,-458,133
-796,-458,133
-811,-466,151
-811,-466,151
-811,-466,151
-811,-466,151
-811,-466,151
-803,-446,123
-803,-446,123
-803,-446,123
-803,-446,123
-803,-446,123
-754,-354,128
-754,-354,128
-754,-354,128
-754,-354,128
-740,-227,223
-740,-227,223
-740,-227,223
-740,-227,223
-740,-227,223
-814,-124,334
-814,-124,334
-814,-124,334
-814,-124,334
-814,-124,334
-896,-87,363
-896,-87,363
-896,-87,363
-896,-87,363
-896,-87,363
-972,-134,251
-972,-134,251
-972,-134,251
-972,-134,251
-1050,-213,85
-1050,-213,85
-1050,-213,85
-1050,-213,85
-1050,-213,85
-1120,-282,6
-1120,-282,6
-1120,-282,6
-1120,-282,6
-1120,-282,6
-1171,-336,76
-1171,-336,76
-1171,-336,76
-1171,-336,76
-1171,-336,76
-1162,-270,262
-1162,-270,262
-1162,-270,262
-1162,-270,262
-1096,-115,486
-1096,-115,486
-1096,-115,486
-1096,-115,486
-1096,-115,486
-1006,18,663
-1006,18,663
-1006,18,663
-1006,18,663
-1006,18,663
-929,40,728
-929,40,728
-929,40,728
-929,40,728
-929,40,728
-904,-24,632
-904,-24,632
-904,-24,632
-904,-24,632
-904,-24,632
-936,-107,418
-936,-107,418
-936,-107,418
-936,-107,418
-1046,-158,221
-1046,-158,221
-1046,-158,221
-1046,-158,221
-1046,-158,221
-1172,-163,134
-1172,-163,134
-1172,-163,134
-1172,-163,134
-1172,-163,212
-1221,-117,212
-1221,-117,212
-1221,-117,212
-1221,-117,212
-1157,-85,365
-1157,-85,365
-1157,-85,365
-1157,-85,365
-1157,-85,365
-1015,-92,451
-1015,-92,451
-1015,-92,451
-1015,-92,451
-759,-132,450
-878,-132,450
-878,-132,450
-878,-132,450
-878,-132,450
-792,-151,375
-792,-151,375
-792,-151,375
-792,-151,375
-792,-151,375
-800,-157,208
-800,-157,208
-800,-157,208
-800,-157,208
-800,-157,73
-901,-178,73
-901,-178,73
-901,-178,73
-901,-178,73
-901,-178,77
-1054,-188,77
-1054,-188,77
-1054,-188,77
-1054,-188,77
-1197,-167,199
-1197,-167,199
-1197,-167,199
-1197,-167,199
-1197,-167,199
-1223,-138,359
-1223,-138,359
-1223,-138,359
-1223,-138,359
-1080,-107,512
-1080,-107,512
-1080,-107,512
-1080,-107,512
-1080,-107,512
-841,-106,611
-841,-106,611
-841,-106,611
-841,-106,611
-841,-106,603
-589,-181,603
-589,-181,603
-589,-181,603
-589,-181,603
-394,-269,500
-394,-269,500
-394,-269,500
-394,-269,500
-394,-269,500
-381,-303,375
-381,-303,375
-381,-303,375
-381,-303,375
-381,-303,375
-547,-271,311
-547,-271,311
-547,-271,311
-547,-271,311
-734,-214,300
-734,-214,300
-734,-214,300
-734,-214,300
-734,-214,300
-817,-124,291
-817,-124,291
-817,-124,291
-817,-124,291
-817,-124,291
-829,-63,350
-829,-63,350
-829,-63,350
-829,-63,350
-829,-63,350
