timestamp,x,y,z
3936,-901,46,-383
3937,-901,46,-383
3938,-961,-32,-503
3939,-961,-32,-503
3940,-961,-32,-503
3941,-961,-32,-503
3942,-961,-32,-503
3943,-1015,-38,-543
3944,-1015,-38,-543
3945,-1015,-38,-543
3946,-1015,-38,-543
3947,-1055,-27,-508
3948,-1055,-27,-508
3949,-1055,-27,-508
3950,-1055,-27,-508
3951,-1055,-27,-508
3952,-1066,-21,-429
3953,-1066,-21,-429
3954,-1066,-21,-429
3955,-1066,-21,-429
3956,-1066,-21,-344
3957,-1050,-57,-344
3958,-1050,-57,-344
3959,-1050,-57,-344
3960,-1050,-57,-344
3961,-1049,-156,-285
3962,-1049,-156,-285
3963,-1049,-156,-285
3964,-1049,-156,-285
3965,-1049,-310,-272
3966,-1076,-310,-272
3967,-1076,-310,-272
3968,-1076,-310,-272
3969,-1076,-310,-272
3970,-1092,-479,-278
3971,-1092,-479,-278
3972,-1092,-479,-278
3973,-1092,-479,-278
3974,-1102,-582,-270
3975,-1102,-582,-270
3976,-1102,-582,-270
3977,-1102,-582,-270
3978,-1102,-582,-526
3979,-1133,-645,-276
3980,-1133,-645,-276
3981,-1133,-645,-276
3982,-1133,-645,-276
3983,-1180,-716,-310
3984,-1180,-716,-310
3985,-1180,-716,-310
3986,-1180,-716,-310
3987,-1199,-814,-383
3988,-1199,-814,-383
3989,-1199,-814,-383
3990,-1199,-814,-383
3991,-1199,-814,-383
3992,-1178,-911,-482
3993,-1178,-911,-482
3994,-1178,-911,-482
3995,-1178,-911,-482
3996,-1138,-1001,-576
3997,-1138,-1001,-576
3998,-1138,-1001,-576
3999,-1138,-1001,-576
4000,-1117,-1086,-655
4001,-1117,-1086,-655
4002,-1117,-1086,-655
4003,-1117,-1086,-655
4004,-1117,-1086,-655
4005,-1089,-1145,-713
4006,-1089,-1145,-713
4007,-1089,-1145,-713
4008,-1089,-1145,-713
4009,-1050,-1217,-733
4010,-1050,-1217,-733
4011,-1050,-1217,-733
4012,-1050,-1217,-733
4013,-1008,-1279,-740
4014,-1008,-1279,-740
4015,-1008,-1279,-740
4016,-1008,-1279,-740
4017,-957,-1319,-719
4018,-957,-1319,-719
4019,-957,-1319,-719
4020,-957,-1319,-719
4021,-957,-1319,-719
4022,-910,-1327,-678
4023,-910,-1327,-678
4024,-910,-1327,-678
4025,-910,-1327,-678
4026,-847,-1315,-641
4027,-847,-1315,-641
4028,-847,-1315,-641
4029,-847,-1315,-641
4030,-591,-1275,-612
4031,-764,-1275,-612
4032,-764,-1275,-612
4033,-764,-1275,-612
4034,-764,-1275,-612
4035,-693,-1241,-589
4036,-693,-1241,-589
4037,-693,-1241,-589
4038,-693,-1241,-589
4039,-663,-1245,-567
4040,-663,-1245,-567
4041,-663,-1245,-567
4042,-663,-1245,-567
4043,-663,-1245,-567
4044,-630,-1263,-554
4045,-630,-1263,-554
4046,-630,-1263,-554
4047,-630,-1263,-554
4048,-561,-1268,-517
4049,-561,-1268,-517
4050,-561,-1268,-517
4051,-561,-1268,-517
4052,-466,-1273,-442
4053,-466,-1273,-442
4054,-466,-1273,-442
4055,-466,-1273,-442
4056,-466,-1273,-442
4057,-368,-1272,-353
4058,-368,-1272,-353
4059,-368,-1272,-353
4060,-368,-1272,-353
4061,-305,-1253,-261
4062,-305,-1253,-261
4063,-305,-1253,-261
4064,-305,-1253,-261
4065,-305,-1253,-192
4066,-266,-1205,-192
4067,-266,-1205,-192
4068,-266,-1205,-192
4069,-266,-1205,-192
4070,-261,-1138,-131
4071,-261,-1138,-131
4072,-261,-1138,-131
4073,-261,-1138,-131
4074,-253,-1095,-96
4075,-253,-1095,-96
4076,-253,-1095,-96
4077,-253,-1095,-96
4078,-253,-1095,-96
4079,-215,-1045,-61
4080,-215,-1045,-61
4081,-215,-1045,-61
4082,-215,-1045,-61
4083,-124,-984,-13
4084,-124,-984,-13
4085,-124,-984,-13
4086,-124,-984,-13
4087,-124,-984,-13
4088,-18,-949,31
4089,-18,-949,31
4090,-18,-949,31
4091,-18,-949,31
4092,-18,-949,31
4093,55,-991,60
4094,55,-991,60
4095,55,-991,60
4096,55,-991,60
4097,55,-991,60
4098,69,-1091,52
4099,69,-1091,52
4100,69,-1091,52
4101,69,-1091,52
4102,69,-1091,52
4103,69,-1091,-9
4104,80,-1170,-9
4105,80,-1170,-9
4106,80,-1170,-9
4107,80,-1170,-9
4108,80,-1170,-265
4109,118,-1157,-69
4110,118,-1157,-69
4111,118,-1157,-69
4112,118,-1157,-69
4113,195,-1043,-85
4114,195,-1043,-85
4115,195,-1043,-85
4116,195,-1043,-85
4117,195,-1043,-85
4118,249,-922,-47
4119,249,-922,-47
4120,249,-922,-47
4121,249,-922,-47
4122,249,-922,-47
4123,216,-887,57
4124,216,-887,57
4125,216,-887,57
4126,216,-887,57
4127,216,-887,57
4128,148,-976,181
4129,148,-976,181
4130,148,-976,181
4131,148,-976,181
4132,148,-976,181
4133,106,-1156,295
4134,106,-1156,295
4135,106,-1156,295
4136,106,-1156,295
4137,106,-1156,295
4138,116,-1313,431
4139,116,-1313,431
4140,116,-1313,431
4141,116,-1313,431
4142,202,-1383,551
4143,202,-1383,551
4144,202,-1383,551
4145,202,-1383,551
4146,202,-1383,551
4147,295,-1343,570
4148,295,-1343,570
4149,295,-1343,570
4150,295,-1343,570
4151,295,-1343,570
4152,309,-1243,485
4153,309,-1243,485
4154,309,-1243,485
4155,309,-1243,485
4156,309,-1243,384
4157,269,-1138,384
4158,269,-1138,384
4159,269,-1138,384
4160,269,-1138,384
4161,249,-1077,317
4162,249,-1077,317
4163,249,-1077,317
4164,249,-1077,317
4165,249,-1077,317
4166,279,-1046,298
4167,279,-1046,298
4168,279,-1046,298
4169,279,-1046,298
4170,279,-1046,298
4171,332,-1019,319
4172,332,-1019,319
4173,332,-1019,319
4174,332,-1019,319
4175,401,-963,337
4176,401,-963,337
4177,401,-963,337
4178,401,-963,337
4179,401,-963,337
4180,412,-891,336
4181,412,-891,336
4182,412,-891,336
4183,412,-891,336
4184,412,-891,336
4185,349,-794,245
4186,349,-794,245
4187,349,-794,245
4188,349,-794,245
4189,349,-794,245
4190,246,-705,11
4191,246,-705,11
4192,246,-705,11
4193,246,-705,11
4194,246,-705,11
4195,119,-741,-291
4196,119,-741,-291
4197,119,-741,-291
4198,119,-741,-291
4199,119,-741,-291
4200,56,-830,-559
4201,56,-830,-559
4202,56,-830,-559
4203,56,-830,-559
4204,56,-830,-559
4205,84,-906,-718
4206,84,-906,-718
4207,84,-906,-718
4208,84,-906,-718
4209,84,-906,-718
4210,203,-956,-756
4211,203,-956,-756
4212,203,-956,-756
4213,203,-956,-756
4214,375,-994,-733
4215,375,-994,-733
4216,375,-994,-733
4217,375,-994,-733
4218,375,-994,-733
4219,524,-1048,-738
4220,524,-1048,-738
4221,524,-1048,-738
4222,524,-1048,-738
4223,524,-1048,-738
4224,593,-1126,-832
4225,593,-1126,-832
4226,593,-1126,-832
4227,593,-1126,-832
4228,569,-1195,-988
4229,569,-1195,-988
4230,569,-1195,-988
4231,569,-1195,-988
4232,569,-1195,-988
4233,548,-1205,-1075
4234,548,-1205,-1075
4235,548,-1205,-1075
4236,548,-1205,-1075
4237,609,-1176,-1023
4238,609,-1176,-1023
4239,609,-1176,-1023
4240,609,-1176,-1023
4241,609,-1176,-874
4242,713,-1152,-874
4243,713,-1152,-874
4244,713,-1152,-874
4245,713,-1152,-874
4246,844,-1149,-638
4247,844,-1149,-638
4248,844,-1149,-638
4249,844,-1149,-638
4250,844,-1149,-382
4251,1003,-1169,-361
4252,1003,-1169,-361
4253,1003,-1169,-361
4254,1003,-1169,-361
4255,1171,-1196,-99
4256,1171,-1196,-99
4257,1171,-1196,-99
4258,1171,-1196,-99
4259,1171,-1196,102
4260,1257,-1159,102
4261,1257,-1159,102
4262,1257,-1159,102
4263,1257,-1159,102
4264,1216,-1120,238
4265,1216,-1120,238
4266,1216,-1120,238
4267,1216,-1120,238
4268,1216,-1120,238
4269,1084,-1080,270
4270,1084,-1080,270
4271,1084,-1080,270
4272,1084,-1080,270
4273,958,-1069,215
4274,958,-1069,215
4275,958,-1069,215
4276,958,-1069,215
4277,958,-1069,215
4278,860,-1080,127
4279,860,-1080,127
4280,860,-1080,127
4281,860,-1080,127
4282,860,-1080,127
4283,846,-1110,92
4284,846,-1110,92
4285,846,-1110,92
4286,846,-1110,92
4287,846,-1131,158
4288,946,-1131,158
4289,946,-1131,158
4290,946,-1131,158
4291,946,-1131,158
4292,1116,-1084,363
4293,1116,-1084,363
4294,1116,-1084,363
4295,1116,-1084,363
4296,1116,-1084,363
4297,1267,-938,620
4298,1267,-938,620
4299,1267,-938,620
4300,1267,-938,620
4301,1316,-774,865
4302,1316,-774,865
4303,1316,-774,865
4304,1316,-774,865
4305,1316,-774,865
4306,1238,-635,1051
4307,1238,-635,1051
4308,1238,-635,1051
4309,1238,-635,1051
4310,1238,-635,1051
4311,1088,-538,1094
4312,1088,-538,1094
4313,1088,-538,1094
4314,1088,-538,1094
4315,915,-505,945
4316,915,-505,945
4317,915,-505,945
4318,915,-505,945
4319,915,-505,945
4320,797,-557,705
4321,797,-557,705
4322,797,-557,705
4323,797,-557,705
4324,797,-557,705
4325,790,-637,529
4326,790,-637,529
4327,790,-637,529
4328,790,-637,529
4329,790,-637,529
4330,887,-655,483
4331,887,-655,483
4332,887,-655,483
4333,887,-655,483
4334,887,-655,483
4335,992,-608,532
4336,992,-608,532
4337,992,-608,532
4338,992,-608,532
4339,992,-608,532
4340,1042,-523,634
4341,1042,-523,634
4342,1042,-523,634
4343,1042,-523,634
4344,1006,-438,657
4345,1006,-438,657
4346,1006,-438,657
4347,1006,-438,657
4348,1006,-438,657
4349,899,-403,518
4350,899,-403,518
4351,899,-403,518
4352,899,-403,518
4353,899,-403,518
4354,746,-424,238
4355,746,-424,238
4356,746,-424,238
4357,746,-424,238
4358,746,-424,238
4359,598,-498,-123
4360,598,-498,-123
4361,598,-498,-123
4362,598,-498,-123
4363,598,-498,-123
4364,505,-568,-453
4365,505,-568,-453
4366,505,-568,-453
4367,505,-568,-453
4368,462,-605,-660
4369,462,-605,-660
4370,462,-605,-660
4371,462,-605,-660
4372,462,-605,-660
4373,491,-585,-695
4374,491,-585,-695
4375,491,-585,-695
4376,491,-585,-695
4377,491,-585,-695
4378,616,-555,-560
4379,616,-555,-560
4380,616,-555,-560
4381,616,-555,-560
4382,616,-555,-242
4383,756,-495,-242
4384,756,-495,-242
4385,756,-495,-242
4386,756,-495,-242
4387,886,-349,150
4388,886,-349,150
4389,886,-349,150
4390,886,-349,150
4391,886,-349,150
4392,935,-175,496
4393,935,-175,496
4394,935,-175,496
4395,935,-175,496
4396,935,-175,496
4397,873,-11,706
4398,873,-11,706
4399,873,-11,706
4400,873,-11,706
4401,873,-11,706
4402,722,116,726
4403,722,116,726
4404,722,116,726
4405,722,116,726
4406,722,116,726
4407,537,155,583
4408,537,155,583
4409,537,155,583
4410,537,155,583
4411,537,155,583
4412,387,96,320
4413,387,96,320
4414,387,96,320
4415,387,96,320
4416,387,96,320
4417,387,96,64
4418,363,-13,12
4419,363,-13,12
4420,363,-13,12
4421,363,-13,12
4422,363,-13,12
4423,441,-115,-208
4424,441,-115,-208
4425,441,-115,-208
4426,441,-115,-208
4427,441,-115,-208
4428,551,-158,-302
4429,551,-158,-302
4430,551,-158,-302
4431,551,-158,-302
4432,640,-126,-305
4433,640,-126,-305
4434,640,-126,-305
4435,640,-126,-305
4436,640,-126,-305
4437,636,-41,-253
4438,636,-41,-253
4439,636,-41,-253
4440,636,-41,-253
4441,636,-41,-253
4442,536,57,-204
4443,536,57,-204
4444,536,57,-204
4445,536,57,-204
4446,536,57,-204
4447,385,120,-198
4448,385,120,-198
4449,385,120,-198
4450,385,120,-198
4451,385,120,-198
4452,267,162,-216
4453,267,162,-216
4454,267,162,-216
4455,267,162,-216
4456,267,162,-216
4457,228,196,-213
4458,228,196,-213
4459,228,196,-213
4460,228,196,-213
4461,228,196,-213
4462,265,222,-199
4463,265,222,-199
4464,265,222,-199
4465,265,222,-199
4466,265,222,-199
4467,319,237,-207
4468,319,237,-207
4469,319,237,-207
4470,319,237,-207
4471,319,237,-207
4472,373,236,-257
4473,373,236,-257
4474,373,236,-257
4475,373,236,-257
4476,373,236,-307
4477,376,223,-307
4478,376,223,-307
4479,376,223,-307
4480,376,223,-307
4481,380,202,-355
4482,380,202,-355
4483,380,202,-355
4484,380,202,-355
4485,380,202,-355
4486,391,200,-380
4487,391,200,-380
4488,391,200,-380
4489,391,200,-380
4490,391,200,-380
4491,374,221,-389
4492,374,221,-389
4493,374,221,-389
4494,374,221,-389
4495,374,221,-389
4496,340,248,-388
4497,340,248,-388
4498,340,248,-388
4499,340,248,-388
4500,340,248,-388
4501,349,302,-347
4502,349,302,-347
4503,349,302,-347
4504,349,302,-347
4505,349,302,-347
4506,376,380,-321
4507,376,380,-321
4508,376,380,-321
4509,376,380,-321
4510,376,380,-321
4511,408,449,-311
4512,408,449,-311
4513,408,449,-311
4514,408,449,-311
4515,408,449,-311
4516,430,471,-338
4517,430,471,-338
4518,430,471,-338
4519,430,471,-338
4520,430,471,-338
4521,453,458,-418
4522,453,458,-418
4523,453,458,-418
4524,453,458,-418
4525,453,458,-478
4526,445,406,-478
4527,445,406,-478
4528,445,406,-478
4529,445,406,-478
4530,431,364,-523
4531,431,364,-523
4532,431,364,-523
4533,431,364,-523
4534,431,364,-523
4535,440,396,-578
4536,440,396,-578
4537,440,396,-578
4538,440,396,-578
4539,440,396,-578
4540,424,461,-625
4541,424,461,-625
4542,424,461,-625
4543,424,461,-625
4544,424,461,-625
4545,372,523,-655
4546,372,523,-655
4547,372,523,-655
4548,372,523,-655
4549,372,523,-655
4550,324,568,-692
4551,324,568,-692
4552,324,568,-692
4553,324,568,-692
4554,324,568,-692
4555,320,613,-717
4556,320,613,-717
4557,320,613,-717
4558,320,613,-717
4559,320,613,-717
4560,351,663,-705
4561,351,663,-705
4562,351,663,-705
4563,351,663,-705
4564,351,663,-705
4565,391,695,-706
4566,391,695,-706
4567,391,695,-706
4568,391,695,-706
4569,391,695,-751
4570,377,661,-751
4571,377,661,-751
4572,377,661,-751
4573,377,661,-751
4574,377,587,-828
4575,289,587,-828
4576,289,587,-828
4577,289,587,-828
4578,289,587,-828
4579,166,553,-941
4580,166,553,-941
4581,166,553,-941
4582,166,553,-941
4583,166,553,-941
4584,89,576,-1071
4585,89,576,-1071
4586,89,576,-1071
4587,89,576,-1071
4588,89,576,-1071
4589,-4,592,-1135
4590,-4,592,-1135
4591,-4,592,-1135
4592,-4,592,-1135
4593,-4,592,-1135
4594,-30,614,-1057
4595,-30,614,-1057
4596,-30,614,-1057
4597,-30,614,-1057
4598,-30,614,-1057
4599,62,638,-945
4600,62,638,-945
4601,62,638,-945
4602,62,638,-945
4603,62,638,-945
4604,168,652,-797
4605,168,652,-797
4606,168,652,-797
4607,168,652,-797
4608,168,652,-797
4609,242,639,-617
4610,242,639,-617
4611,242,639,-617
4612,242,639,-617
4613,242,639,-617
4614,202,631,-431
4615,202,631,-431
4616,202,631,-431
4617,202,631,-431
4618,202,631,-309
4619,89,676,-309
4620,89,676,-309
4621,89,676,-309
4622,89,676,-309
4623,89,676,-309
4624,-45,808,-294
4625,-45,808,-294
4626,-45,808,-294
4627,-45,808,-294
4628,-45,808,-359
4629,-126,950,-359
4630,-126,950,-359
4631,-126,950,-359
4632,-126,950,-359
4633,-185,1005,-540
4634,-185,1005,-540
4635,-185,1005,-540
4636,-185,1005,-540
4637,-185,1005,-540
4638,-232,935,-823
4639,-232,935,-823
4640,-232,935,-823
4641,-232,935,-823
4642,-232,935,-1171
4643,-262,812,-1171
4644,-262,812,-1171
4645,-262,812,-1171
4646,-262,812,-1171
4647,-244,675,-1521
4648,-244,675,-1521
4649,-244,675,-1521
4650,-244,675,-1521
4651,-244,675,-1521
4652,-245,608,-1716
4653,-245,608,-1716
4654,-245,608,-1716
4655,-245,608,-1716
4656,-172,618,-1767
4657,-172,618,-1767
4658,-172,618,-1767
4659,-172,618,-1767
4660,-172,618,-1767
4661,-59,669,-1705
4662,-59,669,-1705
4663,-59,669,-1705
4664,-59,669,-1705
4665,-37,742,-1554
4666,-37,742,-1554
4667,-37,742,-1554
4668,-37,742,-1554
4669,-37,742,-1554
4670,-74,803,-1382
4671,-74,803,-1382
4672,-74,803,-1382
4673,-74,803,-1382
4674,-74,803,-1382
4675,-185,837,-1220
4676,-185,837,-1220
4677,-185,837,-1220
4678,-185,837,-1220
4679,-284,861,-1107
4680,-284,861,-1107
4681,-284,861,-1107
4682,-284,861,-1107
4683,-284,861,-1107
4684,-300,846,-1018
4685,-300,846,-1018
4686,-300,846,-1018
4687,-300,846,-1018
4688,-44,799,-943
4689,-252,799,-943
4690,-252,799,-943
4691,-252,799,-943
4692,-252,799,-943
4693,-168,741,-844
4694,-168,741,-844
4695,-168,741,-844
4696,-168,741,-844
4697,-168,741,-844
4698,-63,685,-738
4699,-63,685,-738
4700,-63,685,-738
4701,-63,685,-738
4702,-63,685,-738
4703,18,668,-647
4704,18,668,-647
4705,18,668,-647
4706,18,668,-647
4707,18,668,-647
4708,31,672,-578
4709,31,672,-578
4710,31,672,-578
4711,31,672,-578
4712,31,672,-578
4713,-10,671,-546
4714,-10,671,-546
4715,-10,671,-546
4716,-10,671,-546
4717,-10,671,-546
4718,-80,661,-562
4719,-80,661,-562
4720,-80,661,-562
4721,-80,661,-562
4722,-80,661,-562
4723,-165,618,-645
4724,-165,618,-645
4725,-165,618,-645
4726,-165,618,-645
4727,-165,618,-733
4728,-244,572,-733
4729,-244,572,-733
4730,-244,572,-733
4731,-244,572,-733
4732,-283,554,-838
4733,-283,554,-838
4734,-283,554,-838
4735,-283,554,-838
4736,-283,554,-838
4737,-285,549,-943
4738,-285,549,-943
4739,-285,549,-943
4740,-285,549,-943
4741,-285,549,-943
4742,-286,563,-1003
4743,-286,563,-1003
4744,-286,563,-1003
4745,-286,563,-1003
4746,-302,578,-989
4747,-302,578,-989
4748,-302,578,-989
4749,-302,578,-989
4750,-302,578,-989
4751,-320,607,-878
4752,-320,607,-878
4753,-320,607,-878
4754,-320,607,-878
4755,-320,607,-878
4756,-325,628,-706
4757,-325,628,-706
4758,-325,628,-706
4759,-325,628,-706
4760,-314,655,-535
4761,-314,655,-535
4762,-314,655,-535
4763,-314,655,-535
4764,-314,655,-535
4765,-309,660,-409
4766,-309,660,-409
4767,-309,660,-409
4768,-309,660,-409
4769,-309,660,-409
4770,-344,642,-329
4771,-344,642,-329
4772,-344,642,-329
4773,-344,642,-329
4774,-344,642,-317
4775,-399,596,-317
4776,-399,596,-317
4777,-399,596,-317
4778,-399,596,-317
4779,-422,552,-369
4780,-422,552,-369
4781,-422,552,-369
4782,-422,552,-369
4783,-422,552,-369
4784,-403,501,-401
4785,-403,501,-401
4786,-403,501,-401
4787,-403,501,-401
4788,-403,501,-401
4789,-354,434,-388
4790,-354,434,-388
4791,-354,434,-388
4792,-354,434,-388
4793,-329,356,-318
4794,-329,356,-318
4795,-329,356,-318
4796,-329,356,-318
4797,-329,356,-318
4798,-339,289,-217
4799,-339,289,-217
4800,-339,289,-217
4801,-339,289,-217
4802,-339,289,-217
4803,-386,251,-128
4804,-386,251,-128
4805,-386,251,-128
4806,-386,251,-128
4807,-386,251,-74
4808,-442,245,-74
4809,-442,245,-74
4810,-442,245,-74
4811,-442,245,-74
4812,-508,278,-79
4813,-508,278,-79
4814,-508,278,-79
4815,-508,278,-79
4816,-508,278,-79
4817,-591,319,-116
4818,-591,319,-116
4819,-591,319,-116
4820,-591,319,-116
4821,-591,319,-116
4822,-691,341,-154
4823,-691,341,-154
4824,-691,341,-154
4825,-691,341,-154
4826,-691,341,-154
4827,-755,326,-184
4828,-755,326,-184
4829,-755,326,-184
4830,-755,326,-184
4831,-772,288,-225
4832,-772,288,-225
4833,-772,288,-225
4834,-772,288,-225
4835,-772,288,-225
4836,-725,233,-252
4837,-725,233,-252
4838,-725,233,-252
4839,-725,233,-252
4840,-725,233,-252
4841,-642,178,-252
4842,-642,178,-252
4843,-642,178,-252
4844,-642,178,-252
4845,-642,178,-241
4846,-562,145,-241
4847,-562,145,-241
4848,-562,145,-241
4849,-562,145,-241
4850,-520,137,-238
4851,-520,137,-238
4852,-520,137,-238
4853,-520,137,-238
4854,-520,137,-238
4855,-533,172,-228
4856,-533,172,-228
4857,-533,172,-228
4858,-533,172,-228
4859,-533,172,-228
4860,-588,220,-207
4861,-588,220,-207
4862,-588,220,-207
4863,-588,220,-207
4864,-648,247,-186
4865,-648,247,-186
4866,-648,247,-186
4867,-648,247,-186
4868,-648,247,-186
4869,-687,235,-157
4870,-687,235,-157
4871,-687,235,-157
4872,-687,235,-157
4873,-687,235,-157
4874,-688,191,-126
4875,-688,191,-126
4876,-688,191,-126
4877,-688,191,-126
4878,-688,191,-95
4879,-648,123,-95
4880,-648,123,-95
4881,-648,123,-95
4882,-648,123,-95
4883,-648,58,-39
4884,-570,58,-39
4885,-570,58,-39
4886,-570,58,-39
4887,-570,58,-39
4888,-570,58,33
4889,-483,8,33
4890,-483,8,33
4891,-483,8,33
4892,-483,8,33
4893,-483,8,33
4894,-415,-39,111
4895,-415,-39,111
4896,-415,-39,111
4897,-415,-39,111
4898,-415,-39,111
4899,-381,-80,165
4900,-381,-80,165
4901,-381,-80,165
4902,-381,-80,165
4903,-381,-80,165
4904,-374,-86,190
4905,-374,-86,190
4906,-374,-86,190
4907,-374,-86,190
4908,-374,-86,190
4909,-361,-58,210
4910,-361,-58,210
4911,-361,-58,210
4912,-361,-58,210
4913,-361,-58,210
4914,-342,-4,219
4915,-342,-4,219
4916,-342,-4,219
4917,-342,-4,219
4918,-342,-4,219
4919,-312,33,228
4920,-312,33,228
4921,-312,33,228
4922,-312,33,228
4923,-312,33,228
4924,-285,19,215
4925,-285,19,215
4926,-285,19,215
4927,-285,19,215
4928,-285,19,215
4929,-252,-35,172
4930,-252,-35,172
4931,-252,-35,172
4932,-252,-35,172
4933,-252,-35,172
4934,-207,-88,128
4935,-207,-88,128
4936,-207,-88,128
4937,-207,-88,128
4938,-207,-88,128
4939,-183,-128,96
4940,-183,-128,96
4941,-183,-128,96
4942,-183,-128,96
4943,-183,-128,96
4944,-159,-156,70
4945,-159,-156,70
4946,-159,-156,70
4947,-159,-156,70
4948,-159,-156,59
4949,-146,-152,59
4950,-146,-152,59
4951,-146,-152,59
4952,-146,-152,59
4953,-146,-121,55
4954,-143,-121,55
4955,-143,-121,55
4956,-143,-121,55
4957,-143,-121,55
4958,-124,-93,65
4959,-124,-93,65
4960,-124,-93,65
4961,-124,-93,65
4962,-124,-93,65
4963,-124,-75,67
4964,-111,-75,67
4965,-111,-75,67
4966,-111,-75,67
4967,-111,-75,67
4968,-111,-75,63
4969,-97,-68,63
4970,-97,-68,63
4971,-97,-68,63
4972,-97,-68,63
4973,-97,-68,63
4974,-87,-56,61
4975,-87,-56,61
4976,-87,-56,61
4977,-87,-56,61
4978,-87,-56,61
4979,-88,-43,59
4980,-88,-43,59
4981,-88,-43,59
4982,-88,-43,59
4983,-88,-43,59
4984,-88,-44,50
4985,-90,-44,50
4986,-90,-44,50
4987,-90,-44,50
4988,-90,-44,50
4989,-90,-44,50
4990,-88,-62,25
4991,-88,-62,25
4992,-88,-62,25
4993,-88,-62,25
4994,-88,-62,25
4995,-73,-76,0
4996,-73,-76,0
4997,-73,-76,0
4998,-73,-76,0
4999,-73,-76,0
5000,-73,-76,0
5001,-37,-88,-15
5002,-37,-88,-15
5003,-37,-88,-15
5004,-37,-88,-15
5005,-37,-88,-15
5006,-25,-91,-11
5007,-25,-91,-11
5008,-25,-91,-11
5009,-25,-91,-11
5010,-25,-91,-11
5011,3,-86,-2
5012,3,-86,-2
5013,3,-86,-2
5014,3,-86,-2
5015,3,-86,-2
5016,3,-86,-2
5017,26,-69,12
5018,26,-69,12
5019,26,-69,12
5020,26,-69,12
5021,26,-69,12
5022,32,-54,31
5023,32,-54,31
5024,32,-54,31
5025,32,-54,31
5026,32,-54,31
5027,32,-54,31
5028,27,-48,20
5029,27,-48,20
5030,27,-48,20
5031,27,-48,20
5032,27,-48,20
5033,19,-57,-5
5034,19,-57,-5
5035,19,-57,-5
5036,19,-57,-5
5037,19,-57,-5
5038,19,-57,-5
5039,14,-69,-31
5040,14,-69,-31
5041,14,-69,-31
5042,14,-69,-31
5043,14,-69,-31
5044,4,-74,-46
5045,4,-74,-46
5046,4,-74,-46
5047,4,-74,-46
5048,4,-74,-46
5049,4,-74,-46
5050,-3,-82,-44
5051,-3,-82,-44
5052,-3,-82,-44
5053,-3,-82,-44
5054,-3,-82,-44
5055,9,-86,-28
5056,9,-86,-28
5057,9,-86,-28
5058,9,-86,-28
5059,9,-86,-28
5060,9,-86,-28
5061,24,-88,-16
5062,24,-88,-16
5063,24,-88,-16
5064,24,-88,-16
5065,24,-88,-16
5066,39,-67,-2
5067,39,-67,-2
5068,39,-67,-2
5069,39,-67,-2
5070,39,-67,-2
5071,39,-67,17
5072,46,-39,17
5073,46,-39,17
5074,46,-39,17
5075,46,-39,17
5076,46,-39,17
5077,46,-17,25
5078,46,-17,25
5079,46,-17,25
5080,46,-17,25
5081,46,-17,25
5082,46,-17,25
5083,50,-2,12
5084,50,-2,12
5085,50,-2,12
5086,50,-2,12
5087,50,-2,12
5088,48,6,-11
5089,48,6,-11
5090,48,6,-11
5091,48,6,-11
5092,48,6,-11
5093,48,6,-11
5094,52,-4,-28
5095,52,-4,-28
5096,52,-4,-28
5097,52,-4,-28
5098,52,-4,-28
5099,52,-4,-28
5100,41,-27,-40
5101,41,-27,-40
5102,41,-27,-40
5103,41,-27,-40
5104,41,-27,-40
5105,31,-60,-51
5106,31,-60,-51
5107,31,-60,-51
5108,31,-60,-51
5109,31,-60,-51
5110,26,-86,-68
5111,26,-86,-68
5112,26,-86,-68
5113,26,-86,-68
5114,26,-86,-68
5115,26,-86,-68
5116,26,-88,-79
5117,26,-88,-79
5118,26,-88,-79
5119,26,-88,-79
5120,26,-88,-79
5121,31,-66,-61
5122,31,-66,-61
5123,31,-66,-61
5124,31,-66,-61
5125,31,-66,-61
5126,35,-31,-24
5127,35,-31,-24
5128,35,-31,-24
5129,35,-31,-24
5130,35,-31,-24
5131,35,-31,-24
5132,43,-2,3
5133,43,-2,3
5134,43,-2,3
5135,43,-2,3
5136,43,-2,3
5137,43,-2,3
5138,52,4,4
5139,52,4,4
5140,52,4,4
5141,52,4,4
5142,52,4,4
5143,52,4,4
5144,44,3,-6
5145,44,3,-6
5146,44,3,-6
5147,44,3,-6
5148,44,3,-6
5149,44,3,-6
5150,28,-12,-29
5151,28,-12,-29
5152,28,-12,-29
5153,28,-12,-29
5154,28,-12,-29
5155,28,-12,-45
5156,4,-17,-45
5157,4,-17,-45
5158,4,-17,-45
5159,4,-17,-45
5160,4,-17,-45
5161,-9,-26,-59
5162,-9,-26,-59
5163,-9,-26,-59
5164,-9,-26,-59
5165,-9,-26,-59
5166,1,-41,-65
5167,1,-41,-65
5168,1,-41,-65
5169,1,-41,-65
5170,1,-41,-65
5171,1,-41,-65
5172,26,-56,-62
5173,26,-56,-62
5174,26,-56,-62
5175,26,-56,-62
5176,26,-56,-62
5177,55,-67,-36
5178,55,-67,-36
5179,55,-67,-36
5180,55,-67,-36
5181,55,-67,-36
5182,55,-67,10
5183,81,-48,10
5184,81,-48,10
5185,81,-48,10
5186,81,-48,10
5187,81,-48,10
5188,88,-34,52
5189,88,-34,52
5190,88,-34,52
5191,88,-34,52
5192,88,-34,52
5193,88,-34,52
5194,80,-10,82
5195,80,-10,82
5196,80,-10,82
5197,80,-10,82
