x,y,z
-57,310,201
-57,310,201
-57,310,201
-57,310,201
-57,400,141
-222,400,141
-222,400,141
-222,400,141
-222,400,141
-350,505,130
-350,505,130
-350,505,130
-350,505,130
-350,505,130
-383,582,188
-383,582,188
-383,582,188
-383,582,188
-383,582,188
-358,648,300
-358,648,300
-358,648,300
-358,648,300
-358,648,300
-270,697,402
-270,697,402
-270,697,402
-270,697,402
-270,697,402
-115,749,458
-115,749,458
-115,749,458
-115,749,458
-115,749,458
63,766,458
63,766,458
63,766,458
63,766,458
63,766,458
251,742,404
251,742,404
251,742,404
251,742,404
251,742,404
412,702,318
412,702,318
412,702,318
412,702,318
412,702,318
532,682,213
532,682,213
532,682,213
532,682,213
532,682,213
594,693,122
594,693,122
594,693,122
594,693,122
594,693,122
594,693,47
637,683,47
637,683,47
637,683,47
637,683,47
637,683,47
675,606,-39
675,606,-39
675,606,-39
675,606,-39
675,606,-39
723,497,-150
723,497,-150
723,497,-150
723,497,-150
723,497,-150
800,377,-286
800,377,-286
800,377,-286
800,377,-286
800,377,-286
875,235,-433
875,235,-433
875,235,-433
875,235,-433
875,235,-433
867,96,-583
867,96,-583
867,96,-583
867,96,-583
867,96,-583
802,-40,-728
802,-40,-728
802,-40,-728
802,-40,-728
802,-40,-728
746,-168,-844
746,-168,-844
746,-168,-844
746,-168,-844
719,-232,-931
719,-232,-931
719,-232,-931
719,-232,-931
719,-232,-931
724,-226,-984
724,-226,-984
724,-226,-984
724,-226,-984
724,-226,-984
781,-203,-989
781,-203,-989
781,-203,-989
781,-203,-989
781,-203,-949
907,-129,-949
907,-129,-949
907,-129,-949
907,-129,-949
998,-33,-869
998,-33,-869
998,-33,-869
998,-33,-869
998,-33,-869
1024,-7,-765
1024,-7,-765
1024,-7,-765
1024,-7,-765
1024,-7,-765
1016,-44,-679
1016,-44,-679
1016,-44,-679
1016,-44,-679
1016,-44,-679
976,-98,-633
976,-98,-633
976,-98,-633
976,-98,-633
976,-98,-633
957,-126,-637
957,-126,-637
957,-126,-637
957,-126,-637
996,-102,-663
996,-102,-663
996,-102,-663
996,-102,-663
996,-102,-663
1053,-78,-673
1053,-78,-673
1053,-78,-673
1053,-78,-673
1053,-78,-673
1037,-111,-656
1037,-111,-656
1037,-111,-656
1037,-111,-656
864,-207,-624
864,-207,-624
864,-207,-624
864,-207,-624
864,-207,-624
608,-341,-618
608,-341,-618
608,-341,-618
608,-341,-618
608,-341,-618
389,-463,-678
389,-463,-678
389,-463,-678
389,-463,-678
389,-500,-795
251,-500,-795
251,-500,-795
251,-500,-795
251,-500,-795
183,-456,-885
183,-456,-885
183,-456,-885
183,-456,-885
183,-456,-885
149,-403,-895
149,-403,-895
149,-403,-895
149,-403,-895
149,-403,-895
159,-370,-801
159,-370,-801
159,-370,-801
159,-370,-801
286,-369,-615
286,-369,-615
286,-369,-615
286,-369,-615
286,-369,-615
451,-298,-398
451,-298,-398
451,-298,-398
451,-298,-398
451,-298,-398
607,-144,-177
607,-144,-177
607,-144,-177
607,-144,-177
607,-16,11
679,-16,11
679,-16,11
679,-16,11
679,-16,11
679,-16,11
648,46,156
648,46,156
648,46,156
648,46,156
648,46,156
538,87,254
538,87,254
538,87,254
538,87,254
538,87,254
367,126,312
367,126,312
367,126,312
367,126,312
367,126,312
367,126,310
188,136,310
188,136,310
188,136,310
188,136,310
188,136,277
63,137,277
63,137,277
63,137,277
63,137,277
63,137,277
-25,130,259
-25,130,259
-25,130,259
-25,130,259
-25,130,259
-125,74,254
-125,74,254
-125,74,254
-125,74,254
-125,74,254
-215,-23,262
-215,-23,262
-215,-23,262
-215,-23,262
-215,-23,262
-250,-104,277
-250,-104,277
-250,-104,277
-250,-104,277
-250,-104,277
-255,-112,239
-255,-112,239
-255,-112,239
-255,-112,239
-240,-87,153
-240,-87,153
-240,-87,153
-240,-87,153
-240,-87,153
-283,27,77
-283,27,77
-283,27,77
-283,27,77
-283,27,77
-283,27,77
-464,123,22
-464,123,22
-464,123,22
-464,123,22
-464,123,22
-710,120,-8
-710,120,-8
-710,120,-8
-710,120,-8
-710,120,-8
-950,37,-54
-950,37,-54
-950,37,-54
-950,37,-54
-950,37,-54
-1056,-82,-75
-1056,-82,-75
-1056,-82,-75
-1056,-82,-75
-1056,-82,-75
-987,-161,-7
-987,-161,-7
-987,-161,-7
-987,-161,-7
-987,-161,152
-748,-164,152
-748,-164,152
-748,-164,152
-748,-164,152
-424,-127,352
-424,-127,352
-424,-127,352
-424,-127,352
-424,-127,352
-111,-113,524
-111,-113,524
-111,-113,524
-111,-113,524
-111,-113,524
53,-114,613
53,-114,613
53,-114,613
53,-114,613
53,-114,613
37,-83,604
37,-83,604
37,-83,604
37,-83,604
37,-83,604
9,-200,472
9,-200,472
9,-200,472
9,-200,472
9,-200,472
9,-415,281
9,-415,281
9,-415,281
9,-415,281
9,-415,281
9,-415,25
21,-573,109
21,-573,109
21,-573,109
21,-573,109
21,-573,109
113,-625,36
113,-625,36
113,-625,36
113,-625,36
113,-625,36
248,-565,95
248,-565,95
248,-565,95
248,-565,95
248,-565,95
350,-467,202
350,-467,202
350,-467,202
350,-467,202
350,-467,202
325,-385,287
325,-385,287
325,-385,287
325,-385,287
325,-385,287
191,-370,325
191,-370,325
191,-370,325
191,-370,325
191,-370,325
39,-347,357
39,-347,357
39,-347,357
39,-347,357
39,-347,357
-17,-278,401
-17,-278,401
-17,-278,401
-17,-278,401
-17,-278,401
62,-203,463
62,-203,463
62,-203,463
62,-203,463
62,-203,463
205,-132,517
205,-132,517
205,-132,517
205,-132,517
205,-132,517
335,-161,529
335,-161,529
335,-161,529
335,-161,529
335,-161,469
360,-292,469
360,-292,469
360,-292,469
360,-292,469
360,-421,325
290,-421,325
290,-421,325
290,-421,325
290,-421,325
166,-480,157
166,-480,157
166,-480,157
166,-480,157
166,-480,157
63,-455,4
63,-455,4
63,-455,4
63,-455,4
63,-455,4
63,-455,4
16,-383,-84
16,-383,-84
16,-383,-84
16,-383,-84
16,-383,-84
6,-260,-93
6,-260,-93
6,-260,-93
6,-260,-93
6,-260,-93
48,-200,-40
48,-200,-40
48,-200,-40
48,-200,-40
48,-200,-40
105,-245,24
105,-245,24
105,-245,24
105,-245,24
105,-245,24
108,-346,50
108,-346,50
108,-346,50
108,-346,50
108,-346,50
108,-346,33
5,-485,33
5,-485,33
5,-485,33
5,-485,33
5,-485,33
-93,-527,36
-93,-527,36
-93,-527,36
-93,-527,36
-93,-527,36
-109,-351,144
-109,-351,144
-109,-351,144
-109,-351,144
-109,-351,144
-72,-34,372
-72,-34,372
-72,-34,372
-72,-34,372
-72,-34,372
-73,293,665
-73,293,665
-73,293,665
-73,293,665
-73,293,665
-209,480,867
-209,480,867
-209,480,867
-209,480,867
-209,480,867
-425,449,886
-425,449,886
-425,449,886
-425,449,886
-425,449,886
-631,224,703
-631,224,703
-631,224,703
-631,224,703
-631,224,703
-856,-143,394
-856,-143,394
-856,-143,394
-856,-143,394
-1112,-513,106
-1017,-513,106
-1017,-513,106
-1017,-513,106
-1017,-513,106
-913,-517,-14
-913,-517,-14
-913,-517,-14
-913,-517,-14
-913,-517,-14
-614,-241,83
-614,-241,83
-614,-241,83
-614,-241,83
-614,-241,298
-406,-32,298
-406,-32,298
-406,-32,298
-406,-32,298
-294,5,442
-294,5,442
-294,5,442
-294,5,442
-294,5,442
-294,5,442
-185,-86,389
-185,-86,389
-185,-86,389
-185,-86,389
-185,-86,389
-70,-278,192
-70,-278,192
-70,-278,192
-70,-278,192
-70,-278,-53
0,-538,-53
0,-538,-53
0,-538,-53
0,-538,-53
0,-538,-53
52,-703,-198
52,-703,-198
52,-703,-198
52,-703,-198
52,-703,-198
266,-510,-114
266,-510,-114
266,-510,-114
266,-510,-114
266,2,162
479,-155,162
479,-155,162
479,-155,162
479,-155,162
479,101,414
552,69,414
552,69,414
552,69,414
552,69,414
552,69,414
518,132,505
518,132,505
518,132,505
518,132,505
518,132,505
460,97,404
460,97,404
460,97,404
460,97,404
460,97,404
402,-9,129
402,-9,129
402,-9,129
402,-9,129
402,-9,129
402,-9,-251
370,-191,-251
370,-191,-251
370,-191,-251
370,-191,-251
338,-386,-619
338,-386,-619
338,-386,-619
338,-386,-619
338,-386,-619
350,-436,-867
350,-436,-867
350,-436,-867
350,-436,-867
350,-436,-867
394,-310,-925
394,-310,-925
394,-310,-925
394,-310,-925
355,-148,-794
355,-148,-794
355,-148,-794
355,-148,-794
355,-148,-794
266,-62,-573
266,-62,-573
266,-62,-573
266,-62,-573
266,-62,-573
191,-54,-362
191,-54,-362
191,-54,-362
191,-54,-362
191,-54,-362
151,-74,-145
151,-74,-145
151,-74,-145
151,-74,-145
151,-74,-145
138,-71,76
138,-71,76
138,-71,76
138,-71,76
138,-71,76
119,-68,276
119,-68,276
119,-68,276
119,-68,276
119,-68,276
84,-78,439
84,-78,439
84,-78,439
84,-78,439
84,-78,439
84,-78,564
46,-49,564
46,-49,564
46,-49,564
46,-49,564
46,-49,564
-13,34,645
-13,34,645
-13,34,645
-13,34,645
-13,34,645
-106,106,651
-106,106,651
-106,106,651
-106,106,651
-106,106,651
-273,149,582
-273,149,582
-273,149,582
-273,149,582
-273,149,582
-467,148,452
-467,148,452
-467,148,452
-467,148,452
-467,148,452
-628,132,327
-628,132,327
-628,132,327
-628,132,327
-628,132,327
-727,147,267
-727,147,267
-727,147,267
-727,147,267
-727,147,267
-755,210,289
-755,210,289
-755,210,289
-755,210,289
-755,210,349
-740,288,349
-740,288,349
-740,288,349
-740,288,349
-688,350,379
-688,350,379
-688,350,379
-688,350,379
-688,350,379
-652,385,359
-652,385,359
-652,385,359
-652,385,359
-652,385,359
-648,379,301
-648,379,301
-648,379,301
-648,379,301
-648,379,301
-680,352,235
-680,352,235
-680,352,235
-680,352,235
-680,352,235
-697,333,202
-697,333,202
-697,333,202
-697,333,202
-697,333,202
-701,322,207
-701,322,207
-701,322,207
-701,322,207
-701,322,207
-693,345,234
-693,345,234
-693,345,234
-693,345,234
-693,345,234
-705,401,270
-705,401,270
-705,401,270
-705,401,270
-705,401,315
-743,474,315
-743,474,315
-743,474,315
-743,474,315
-999,516,331
-784,516,331
-784,516,331
-784,516,331
-784,516,331
-792,524,304
-792,524,304
-792,524,304
-792,524,304
-792,524,304
-752,503,265
-752,503,265
-752,503,265
-752,503,265
-752,503,265
-640,450,203
-640,450,203
-640,450,203
-640,450,203
-640,450,203
-497,409,151
-497,409,151
-497,409,151
-497,409,151
-497,409,151
-357,408,137
-357,408,137
-357,408,137
-357,408,137
-357,408,137
-280,406,132
-280,406,132
-280,406,132
-280,406,132
-280,406,132
-274,380,64
-274,380,64
-274,380,64
-274,380,64
-274,380,64
-328,381,-47
-328,381,-47
-328,381,-47
-328,381,-47
-328,381,-47
-403,365,-168
-403,365,-168
-403,365,-168
-403,365,-168
-469,293,-321
-469,293,-321
-469,293,-321
-469,293,-321
-469,293,-321
-482,169,-492
-482,169,-492
-482,169,-492
-482,169,-492
-482,169,-492
-400,-7,-618
-400,-7,-618
-400,-7,-618
-400,-7,-618
-400,-7,-618
-222,-177,-671
-222,-177,-671
-222,-177,-671
-222,-177,-671
19,-229,-652
19,-229,-652
19,-229,-652
19,-229,-652
19,-229,-652
259,-121,-547
259,-121,-547
259,-121,-547
259,-121,-547
259,-121,-547
454,5,-378
454,5,-378
454,5,-378
454,5,-378
454,5,-378
605,62,-249
605,62,-249
605,62,-249
605,62,-249
605,62,-249
689,97,-206
689,97,-206
689,97,-206
689,97,-206
689,97,-206
723,123,-202
723,123,-202
723,123,-202
723,123,-202
723,123,-202
699,134,-214
699,134,-214
699,134,-214
699,134,-214
699,134,-214
642,83,-256
642,83,-256
642,83,-256
642,83,-256
642,83,-256
584,-59,-308
584,-59,-308
584,-59,-308
584,-59,-308
584,-59,-308
496,-178,-371
496,-178,-371
496,-178,-371
496,-178,-371
496,-178,-371
395,-226,-483
395,-226,-483
395,-226,-483
395,-226,-483
395,-226,-624
296,-288,-624
296,-288,-624
296,-288,-624
296,-288,-624
196,-320,-716
196,-320,-716
196,-320,-716
196,-320,-716
196,-320,-716
132,-315,-734
132,-315,-734
132,-315,-734
132,-315,-734
132,-315,-734
170,-246,-691
170,-246,-691
170,-246,-691
170,-246,-691
360,-67,-599
360,-67,-599
360,-67,-599
360,-67,-599
360,-67,-599
631,140,-445
631,140,-445
631,140,-445
631,140,-445
631,140,-445
839,237,-278
839,237,-278
839,237,-278
839,237,-278
839,237,-278
899,237,-179
899,237,-179
899,237,-179
899,237,-179
899,237,-179
808,175,-189
808,175,-189
808,175,-189
808,175,-189
808,175,-189
631,92,-256
631,92,-256
631,92,-256
631,92,-256
631,92,-256
464,70,-305
464,70,-305
464,70,-305
464,70,-305
464,70,-305
351,184,-318
351,184,-318
351,184,-318
351,184,-318
351,184,-318
328,356,-313
328,356,-313
328,356,-313
328,356,-313
328,356,-313
387,497,-289
387,497,-289
387,497,-289
387,497,-289
387,497,-289
501,566,-268
501,566,-268
501,566,-268
501,566,-268
501,566,-268
661,540,-285
661,540,-285
661,540,-285
661,540,-285
661,540,-336
816,419,-336
816,419,-336
816,419,-336
816,419,-336
928,234,-412
928,234,-412
928,234,-412
928,234,-412
928,234,-412
912,0,-504
912,0,-504
912,0,-504
912,0,-504
912,0,-504
912,0,-504
783,-232,-624
783,-232,-624
783,-232,-624
783,-232,-624
577,-411,-757
577,-411,-757
577,-411,-757
577,-411,-757
577,-411,-757
393,-489,-874
393,-489,-874
393,-489,-874
393,-489,-874
393,-489,-874
290,-507,-969
290,-507,-969
290,-507,-969
290,-507,-969
290,-507,-1006
282,-477,-1006
282,-477,-1006
282,-477,-1006
282,-477,-1006
337,-465,-962
337,-465,-962
337,-465,-962
337,-465,-962
337,-465,-962
395,-498,-860
395,-498,-860
395,-498,-860
395,-498,-860
395,-498,-727
452,-513,-727
452,-513,-727
452,-513,-727
452,-513,-727
500,-450,-604
500,-450,-604
500,-450,-604
500,-450,-604
500,-450,-604
537,-384,-502
537,-384,-502
537,-384,-502
537,-384,-502
537,-384,-502
518,-372,-425
518,-372,-425
518,-372,-425
518,-372,-425
458,-342,-343
458,-342,-343
458,-342,-343
458,-342,-343
458,-342,-343
393,-292,-267
393,-292,-267
393,-292,-267
393,-292,-267
393,-292,-267
365,-247,-209
365,-247,-209
365,-247,-209
365,-247,-209
365,-190,-130
365,-190,-130
365,-190,-130
365,-190,-130
365,-190,-130
375,-134,-34
375,-134,-34
375,-134,-34
375,-134,-34
375,-134,-34
374,-85,56
374,-85,56
374,-85,56
374,-85,56
374,-85,56
358,-71,125
358,-71,125
358,-71,125
358,-71,125
358,-71,125
325,-77,163
325,-77,163
325,-77,163
325,-77,163
325,-77,163
325,-77,186
291,-88,186
291,-88,186
291,-88,186
291,-88,186
291,-88,186
279,-94,229
279,-94,229
279,-94,229
279,-94,229
279,-94,229
296,-58,288
296,-58,288
296,-58,288
296,-58,288
296,-58,288
356,-27,342
356,-27,342
356,-27,342
356,-27,342
356,-27,342
474,-32,402
474,-32,402
474,-32,402
474,-32,402
474,-32,402
614,-11,471
614,-11,471
614,-11,471
614,-11,471
614,-11,471
691,65,556
691,65,556
691,65,556
691,65,556
691,65,556
658,125,660
658,125,660
658,125,660
658,125,660
658,125,660
658,125,718
617,128,718
617,128,718
617,128,718
617,128,718
617,128,674
555,129,674
555,129,674
555,129,674
555,129,674
555,129,674
516,110,591
516,110,591
516,110,591
516,110,591
516,110,591
500,68,531
500,68,531
500,68,531
500,68,531
500,68,531
521,-17,498
521,-17,498
521,-17,498
521,-17,498
521,-17,498
582,-145,493
582,-145,493
582,-145,493
582,-145,493
582,-145,493
692,-254,536
692,-254,536
692,-254,536
692,-254,536
692,-254,536
804,-325,595
804,-325,595
804,-325,595
804,-325,595
804,-325,595
879,-373,594
879,-373,594
879,-373,594
879,-373,594
879,-373,594
909,-442,489
909,-442,489
909,-442,489
909,-442,489
909,-442,489
889,-536,358
889,-536,358
889,-536,358
889,-536,358
889,-536,265
828,-641,265
828,-641,265
828,-641,265
828,-641,265
799,-726,203
799,-726,203
799,-726,203
799,-726,203
799,-726,203
882,-737,184
882,-737,184
882,-737,184
882,-737,184
882,-737,184
1030,-698,213
1030,-698,213
1030,-698,213
1030,-698,213
1030,-698,213
1189,-676,245
1189,-676,245
1189,-676,245
1189,-676,245
1189,-676,245
1325,-692,248
1325,-692,248
1325,-692,248
1325,-692,248
1434,-709,220
1434,-709,220
1434,-709,220
1434,-709,220
1434,-709,220
1423,-736,182
1423,-736,182
1423,-736,182
1423,-736,182
1423,-736,182
1314,-741,139
1314,-741,139
1314,-741,139
1314,-741,139
1314,-741,62
1182,-744,62
1182,-744,62
1182,-744,62
1182,-744,62
1148,-786,-39
1148,-786,-39
1148,-786,-39
1148,-786,-39
1148,-786,-39
1216,-825,-121
1216,-825,-121
1216,-825,-121
1216,-825,-121
1216,-825,-121
1348,-795,-135
1348,-795,-135
1348,-795,-135
1348,-795,-135
1515,-730,-42
1515,-730,-42
1515,-730,-42
1515,-730,-42
1515,-730,-42
1686,-658,64
1686,-658,64
1686,-658,64
1686,-658,64
1686,-658,64
1801,-600,97
1801,-600,97
1801,-600,97
1801,-600,97
1801,-600,97
1834,-632,67
1834,-632,67
1834,-632,67
1834,-632,67
1834,-632,-22
1726,-734,-22
1726,-734,-22
1726,-734,-22
1726,-734,-22
1571,-865,-157
1571,-865,-157
1571,-865,-157
1571,-865,-157
1571,-865,-157
1445,-992,-289
1445,-992,-289
1445,-992,-289
1445,-992,-289
1407,-1067,-406
1407,-1067,-406
1407,-1067,-406
1407,-1067,-406
1407,-1067,-406
1455,-1101,-531
1455,-1101,-531
1455,-1101,-531
1455,-1101,-531
1537,-1094,-653
1537,-1094,-653
1537,-1094,-653
1537,-1094,-653
1537,-1094,-686
1584,-1097,-686
1584,-1097,-686
1584,-1097,-686
1584,-1097,-686
1586,-1110,-609
1586,-1110,-609
1586,-1110,-609
1586,-1110,-609
1635,-1069,-554
1635,-1069,-554
1635,-1069,-554
1635,-1069,-554
1635,-1069,-554
1814,-1010,-500
1814,-1010,-500
1814,-1010,-500
1814,-1010,-500
2059,-967,-437
2059,-967,-437
2059,-967,-437
2059,-967,-437
2059,-967,-388
2315,-868,-388
2315,-868,-388
2315,-868,-388
2315,-868,-388
2468,-710,-335
2468,-710,-335
2468,-710,-335
2468,-710,-335
2468,-710,-335
2345,-611,-287
2345,-611,-287
2345,-611,-287
2345,-611,-287
1962,-772,-285
1962,-772,-285
1962,-772,-285
1962,-772,-285
1962,-772,-285
1498,-1023,-400
1498,-1023,-400
1498,-1023,-400
1498,-1023,-400
1170,-1150,-599
1170,-1150,-599
1170,-1150,-599
1170,-1150,-599
1170,-1178,-728
1083,-1178,-728
1083,-1178,-728
1083,-1178,-728
1083,-1178,-728
1185,-1081,-745
1185,-1081,-745
1185,-1081,-745
1185,-1081,-745
1403,-849,-692
1403,-849,-692
1403,-849,-692
1403,-849,-692
1403,-849,-692
1645,-503,-551
1645,-503,-551
1645,-503,-551
1645,-503,-551
1757,-109,-324
1757,-109,-324
1757,-109,-324
1757,-109,-324
1757,-109,-324
1669,169,-76
1669,169,-76
1669,169,-76
1669,169,-76
1669,169,-76
1420,320,41
1420,320,41
1420,320,41
1420,320,41
1420,320,41
1103,278,-1
1103,278,-1
1103,278,-1
1103,278,-1
1103,278,-1
817,87,-164
817,87,-164
817,87,-164
817,87,-164
817,87,-164
649,-117,-365
649,-117,-365
649,-117,-365
649,-117,-365
649,-117,-365
696,-295,-524
696,-295,-524
696,-295,-524
696,-295,-524
874,-442,-638
874,-442,-638
874,-442,-638
874,-442,-638
874,-442,-638
1118,-538,-711
1118,-538,-711
1118,-538,-711
1118,-538,-711
1118,-538,-711
1369,-610,-732
1369,-610,-732
1369,-610,-732
1369,-610,-732
1603,-709,-713
1603,-709,-713
1603,-709,-713
1603,-709,-713
1603,-709,-713
1827,-833,-745
1827,-833,-745
1827,-833,-745
1827,-833,-745
2013,-903,-783
2013,-903,-783
2013,-903,-783
2013,-903,-783
2013,-903,-783
2239,-933,-787
2239,-933,-787
2239,-933,-787
2239,-933,-787
2403,-823,-675
2403,-823,-675
2403,-823,-675
2403,-823,-675
2403,-823,-675
2323,-535,-290
2323,-535,-290
2323,-535,-290
2323,-535,-290
1960,-374,140
1960,-374,140
1960,-374,140
1960,-374,140
1960,-374,140
1414,-505,250
1414,-505,250
1414,-505,250
1414,-505,250
1414,-505,250
917,-775,-6
917,-775,-6
917,-775,-6
917,-775,-6
917,-775,-6
632,-1025,-434
632,-1025,-434
632,-1025,-434
632,-1025,-434
559,-1141,-780
559,-1141,-780
559,-1141,-780
559,-1141,-780
559,-1141,-780
622,-1107,-949
622,-1107,-949
622,-1107,-949
622,-1107,-949
622,-851,-984
741,-960,-984
741,-960,-984
741,-960,-984
741,-960,-984
868,-758,-938
868,-758,-938
868,-758,-938
868,-758,-938
868,-758,-938
1037,-558,-851
1037,-558,-851
1037,-558,-851
1037,-558,-851
1037,-405,-744
1212,-405,-744
1212,-405,-744
1212,-405,-744
1212,-405,-744
1386,-339,-646
1386,-339,-646
1386,-339,-646
1386,-339,-646
1386,-339,-582
1531,-306,-582
1531,-306,-582
1531,-306,-582
1531,-306,-582
1591,-241,-535
1591,-241,-535
1591,-241,-535
1591,-241,-535
1591,-241,-535
1596,-215,-485
1596,-215,-485
1596,-215,-485
1596,-215,-485
1575,-216,-382
1575,-216,-382
1575,-216,-382
1575,-216,-382
1575,-216,-382
1516,-184,-272
1516,-184,-272
1516,-184,-272
1516,-184,-272
1415,-95,-241
1415,-95,-241
1415,-95,-241
1415,-95,-241
1415,-95,-241
1312,19,-265
1312,19,-265
1312,19,-265
1312,19,-265
1312,19,-265
1277,126,-285
1277,126,-285
1277,126,-285
1277,126,-285
1277,126,-297
1253,166,-297
1253,166,-297
1253,166,-297
1253,166,-297
1231,166,-290
1231,166,-290
1231,166,-290
1231,166,-290
1231,166,-290
1174,174,-272
1174,174,-272
1174,174,-272
1174,174,-272
1174,174,-272
1079,168,-249
1079,168,-249
1079,168,-249
1079,168,-249
983,155,-192
983,155,-192
983,155,-192
983,155,-192
983,155,-192
903,173,-140
903,173,-140
903,173,-140
903,173,-140
903,173,-140
811,221,-117
811,221,-117
811,221,-117
811,221,-117
811,221,-117
703,271,-75
703,271,-75
703,271,-75
703,271,-75
703,271,-75
582,272,20
582,272,20
582,272,20
582,272,20
582,272,20
436,179,95
436,179,95
436,179,95
436,179,95
436,179,95
436,179,95
324,-28,61
324,-28,61
324,-28,61
324,-28,61
324,-28,61
288,-232,-33
288,-232,-33
288,-232,-33
288,-232,-33
288,-232,-33
268,-309,-117
268,-309,-117
268,-309,-117
268,-309,-117
268,-309,-117
235,-194,-138
235,-194,-138
235,-194,-138
235,-194,-138
150,137,-48
150,137,-48
150,137,-48
150,137,-48
150,137,-48
-106,499,136
5,499,136
5,499,136
5,499,136
5,499,136
5,499,136
-212,746,301
-212,746,301
-212,746,301
-212,746,301
-212,746,301
-468,805,305
-468,805,305
-468,805,305
-468,805,305
-468,805,305
-673,639,172
-673,639,172
-673,639,172
-673,639,172
-673,639,172
-789,419,12
-789,419,12
-789,419,12
-789,419,12
-789,419,12
-822,317,-81
-822,317,-81
-822,317,-81
-822,317,-81
-822,317,-81
-787,341,-52
-787,341,-52
-787,341,-52
-787,341,-52
-787,341,60
-726,461,60
-726,461,60
-726,461,60
-726,461,60
-726,461,161
-643,590,161
-643,590,161
-643,590,161
-643,590,161
-643,620,239
-552,620,239
-552,620,239
-552,620,239
-552,620,239
-521,549,308
-521,549,308
-521,549,308
-521,549,308
-521,549,308
-550,432,343
-550,432,343
-550,432,343
-550,432,343
-550,432,343
-576,261,343
-576,261,343
-576,261,343
-576,261,343
-576,261,343
-584,113,339
-584,113,339
-584,113,339
-584,113,339
-584,113,339
-562,33,364
-562,33,364
-562,33,364
-562,33,364
-562,33,364
-492,-12,404
-492,-12,404
-492,-12,404
-492,-12,404
-492,-12,404
-401,-40,433
-401,-40,433
-401,-40,433
-401,-40,433
-401,-40,433
-333,-91,480
-333,-91,480
-333,-91,480
-333,-91,480
-333,-91,480
-303,-158,548
-303,-158,548
-303,-158,548
-303,-158,548
-267,-269,602
-267,-269,602
-267,-269,602
-267,-269,602
-267,-269,602
-251,-396,606
-251,-396,606
-251,-396,606
-251,-396,606
-251,-396,606
-237,-466,638
-237,-466,638
-237,-466,638
-237,-466,638
-237,-466,723
-226,-490,723
-226,-490,723
-226,-490,723
-226,-490,723
-235,-552,773
-235,-552,773
-235,-552,773
-235,-552,773
-235,-552,773
-263,-648,764
-263,-648,764
-263,-648,764
-263,-648,764
-263,-648,764
-287,-705,718
-287,-705,718
-287,-705,718
-287,-705,718
-303,-748,654
-303,-748,654
-303,-748,654
-303,-748,654
-303,-748,654
-325,-791,581
-325,-791,581
-325,-791,581
-325,-791,581
-325,-791,581
-333,-809,533
-333,-809,533
-333,-809,533
-333,-809,533
-333,-809,519
-309,-719,519
-309,-719,519
-309,-719,519
-309,-719,519
-258,-533,558
-258,-533,558
-258,-533,558
-258,-533,558
-258,-533,558
-233,-376,618
-233,-376,618
-233,-376,618
-233,-376,618
-233,-376,618
-234,-340,620
-234,-340,620
-234,-340,620
-234,-340,620
-262,-394,508
-262,-394,508
-262,-394,508
-262,-394,508
-262,-394,508
-278,-442,357
-278,-442,357
-278,-442,357
-278,-442,357
-278,-442,357
-251,-452,270
-251,-452,270
-251,-452,270
-251,-452,270
-201,-374,253
-201,-374,253
-201,-374,253
-201,-374,253
-201,-374,253
-149,-238,296
-149,-238,296
-149,-238,296
-149,-238,296
-149,-238,296
-88,-113,344
-88,-113,344
-88,-113,344
-88,-113,344
-88,-113,344
-35,-54,325
-35,-54,325
-35,-54,325
-35,-54,325
-35,-54,325
-4,-62,259
-4,-62,259
-4,-62,259
-4,-62,259
-4,-62,259
5,-86,209
5,-86,209
5,-86,209
5,-86,209
5,-86,209
5,-86,199
-2,-106,199
-2,-106,199
-2,-106,199
-2,-106,199
-2,-106,199
-30,-126,207
-30,-126,207
-30,-126,207
-30,-126,207
-30,-126,207
-52,-160,209
-52,-160,209
-52,-160,209
-52,-160,209
-52,-160,153
-62,-235,153
-62,-235,153
-62,-235,153
-62,-235,153
-62,-327,13
-80,-327,13
-80,-327,13
-80,-327,13
-80,-327,13
-80,-327,-140
-96,-366,-140
-96,-366,-140
-96,-366,-140
-96,-366,-140
-112,-373,-226
-112,-373,-226
-112,-373,-226
-112,-373,-226
-112,-373,-226
-80,-385,-280
-80,-385,-280
-80,-385,-280
-80,-385,-280
-80,-385,-324
55,-350,-324
55,-350,-324
55,-350,-324
55,-350,-324
241,-198,-349
241,-198,-349
241,-198,-349
241,-198,-349
241,-198,-349
409,1,-350
409,1,-350
409,1,-350
409,1,-350
409,1,-350
516,170,-336
516,170,-336
516,170,-336
516,170,-336
516,170,-336
556,232,-305
556,232,-305
556,232,-305
556,232,-305
556,232,-305
567,227,-267
567,227,-267
567,227,-267
567,227,-267
567,227,-267
581,217,-221
581,217,-221
581,217,-221
581,217,-221
581,217,-221
594,234,-192
594,234,-192
594,234,-192
594,234,-192
594,234,-192
617,309,-206
617,309,-206
617,309,-206
617,309,-206
617,309,-206
635,414,-273
635,414,-273
635,414,-273
635,414,-273
635,414,-381
655,563,-381
655,563,-381
655,563,-381
655,563,-381
655,769,-511
657,769,-511
657,769,-511
657,769,-511
657,769,-511
617,1000,-622
617,1000,-622
617,1000,-622
617,1000,-622
617,1000,-622
561,1157,-654
561,1157,-654
561,1157,-654
561,1157,-654
561,1157,-654
510,1113,-618
510,1113,-618
510,1113,-618
510,1113,-618
510,857,-559
453,930,-559
453,930,-559
453,930,-559
453,930,-559
373,655,-510
